,trn_loss,val_loss,val_rel_err,val_rel_err_o,val_rel_err_h
74,4.660576259390509e-05,2.8486794995296693e-05,0.004703048336110612,0.004789154175917231,0.0046992544921996135
75,4.418990939668882e-05,4.724790400928143e-05,0.00643709348399199,0.006923304054879174,0.006415671506412766
76,4.713844311360015e-05,3.3954249701835964e-05,0.00516802086338969,0.005541638165027577,0.005151559628623607
77,9.214806953812871e-05,6.795405338264488e-05,0.007430844800229203,0.007003162165044796,0.007449687781910569
78,6.372194035027717e-05,4.7765966302393564e-05,0.0060312972676588635,0.0069714775990281355,0.005989873991391153
79,6.356646774436259e-05,4.8168969723284565e-05,0.006103328751632222,0.006869797557892633,0.006069558962454392
80,5.503519814461668e-05,4.2055697317780046e-05,0.00587898371807575,0.006222668229743737,0.00586384132095097
81,4.407421998977785e-05,4.0535290552909014e-05,0.005595047840119905,0.0058624769069637785,0.00558326516435548
82,4.9849953625471866e-05,7.65925522391378e-05,0.008287829837154988,0.00834307578575358,0.008285395512374675
83,7.645765472870662e-05,0.00019378811578564832,0.013569672949385806,0.014764206422757305,0.013517043128914517
84,0.00010793081679210127,5.1048456503185374e-05,0.006206943572112587,0.007772455387734343,0.006137969118981204
85,5.594242377946476e-05,4.217205657176776e-05,0.005657739273600987,0.006317196740963428,0.005628684425630687
86,5.5937943302391714e-05,5.518716998137651e-05,0.0068004651226666836,0.007986951811367302,0.0067481898009241256
87,5.449567730850335e-05,0.00017121476017137018,0.012857695493526106,0.014345776672507951,0.012792132152227128
88,9.954582054016026e-05,5.877834401238744e-05,0.006884541277071,0.006779733119285345,0.00688915880528606
89,6.843836486641758e-05,6.486910181790887e-05,0.00731238717460394,0.007572142246496267,0.007300942495606161
90,6.129073236263643e-05,3.395082447938215e-05,0.0050514177326863585,0.0055476828135887215,0.005029552867052926
91,5.5964252387571476e-05,4.311703607822765e-05,0.00590561101240812,0.006066303837626378,0.005898530974346735
92,4.0512212503196817e-05,5.8422126313860566e-05,0.006750846320043808,0.0074693777766459786,0.006719188613705083
93,7.776825873984727e-05,9.770173592914718e-05,0.009233734565247162,0.009704566933676573,0.009212990173630033
94,0.00010117313263506271,6.647360845890358e-05,0.007451008635781525,0.008043845953802033,0.007424888899694188
95,5.438856948987965e-05,8.472155931786292e-05,0.008626457832647419,0.007987879220423995,0.008654592582125677
96,9.830176386841754e-05,9.483205103583897e-05,0.008854707043042889,0.00936850754201172,0.008832069496657083
97,5.689228161308178e-05,0.00011801901428240841,0.010332282994609957,0.010062276304890596,0.010344178791712769
98,5.6898876280788785e-05,4.613415245342948e-05,0.005959407004059488,0.006417480480417803,0.005939224549272991
99,6.134338507462362e-05,4.8803173815445056e-05,0.006451300090445599,0.006023100068040945,0.0064701659201314675
