,trn_loss,val_loss,val_rel_err,val_rel_err_o,val_rel_err_h
51,4.78169465418418e-05,5.81487049670583e-05,0.00714560622935577,0.007789406490707013,0.007117241022970774
52,8.549324353171333e-05,8.706681048819488e-05,0.008938732915711118,0.008999336681436819,0.008936062665606492
53,5.04119525430724e-05,4.807255658287336e-05,0.006288993478452637,0.0069016878889708285,0.006261998730579254
54,5.046997297114984e-05,7.490465692518345e-05,0.008234321606859408,0.008565616860990381,0.008219725083534316
55,5.656825065729714e-05,2.91605994116332e-05,0.004397461448942353,0.005095304187946831,0.004366715351081483
56,5.623727026077905e-05,5.301252019416826e-05,0.006794552189256929,0.007506656898376384,0.006763177723545768
57,7.499987324204941e-05,3.822573245178043e-05,0.0054371112944300425,0.006420848848937573,0.005393768932143126
58,7.675582301377812e-05,5.700068689161862e-05,0.006831324484990129,0.007880125415333951,0.006785115542747011
59,7.672340659134564e-05,5.7627061213076046e-05,0.006983866266765205,0.008383383921825648,0.0069222052007552855
60,6.779105548987808e-05,7.943907765288112e-05,0.008411795928181698,0.009107354854671186,0.00838115041200268
61,6.397677452555232e-05,0.0001449736220915186,0.011728291617143347,0.011908710887395469,0.011720342490496027
62,7.068322339922729e-05,7.112937485429931e-05,0.00767455481988286,0.01049167965495442,0.007550435686457387
63,4.669018203088326e-05,5.074309150668911e-05,0.006527470665550857,0.006965073823355356,0.006508190346700223
64,5.517143684604283e-05,3.9334890058759205e-05,0.0055415071382272285,0.006514430832300476,0.005498641369139404
65,4.7436633542594706e-05,0.0001046230990113676,0.009888840195260973,0.01044965741264476,0.009864131017044085
66,6.00037934330581e-05,4.594334096187196e-05,0.006235818416782043,0.006699466165895143,0.006215390600125328
67,4.721280922018807e-05,5.2529857231803816e-05,0.006765618764527702,0.006733636553604491,0.006767027709901351
68,6.768333092681638e-05,3.468317585963826e-05,0.005075034163551189,0.005885685225347465,0.005039317796121263
69,4.439208346894453e-05,3.96836398420945e-05,0.005538688348242025,0.005650658082259757,0.005533754963469405
70,5.841569341233364e-05,0.00014122216823081728,0.011710637729455417,0.011660464941613574,0.011712848207110355
71,0.00010305255240634185,4.29053476269103e-05,0.005775086964988731,0.005941143721309713,0.0057677706491958275
72,4.4922900295031296e-05,4.9960638254102344e-05,0.006572711774021443,0.007413591963223405,0.006535663621524415
73,6.133593933018623e-05,6.58722025812391e-05,0.007737526092285199,0.008633272850991202,0.007698060438837012
74,6.170543064377663e-05,3.2107180572822844e-05,0.004914730364106443,0.0055156104240050826,0.0048882562965143084
75,4.6731784468359755e-05,8.308662239314071e-05,0.008909526610577017,0.010099752887061374,0.008857086656671792
76,5.909933332417205e-05,3.260273590768412e-05,0.0050518177133192285,0.005804869961565849,0.005018639040204409
77,6.811862585597936e-05,8.644698335657842e-05,0.008895819019040638,0.010429131387993647,0.008828262971629737
78,7.474380011634991e-05,4.38376567791497e-05,0.005838912071152587,0.006222374725700683,0.0058220170937191805
79,5.115542981403196e-05,4.910599223421459e-05,0.006096823658380244,0.005863495965382462,0.006107103626442059
80,7.617282704720272e-05,3.696561835381124e-05,0.005270369924821103,0.006135163066647415,0.005232268130414831
81,4.5949698184182706e-05,3.338698339798219e-05,0.005018300024045644,0.0053682632333570705,0.005002881075538265
82,5.528237743826073e-05,9.461099978682771e-05,0.009331771614253151,0.00931619818788889,0.009332457522634466
83,0.00012314245145618198,4.237469126086798e-05,0.005789120766131322,0.00641959640102069,0.005761342677406268
84,5.804638658502948e-05,3.26697973826569e-05,0.004705440131762406,0.005246129182637348,0.004681618027891998
85,8.708372668316978e-05,4.659163802251005e-05,0.005893519063249536,0.00703474402012596,0.005843237991670805
86,8.04020959451002e-05,0.00011636338333614734,0.010175368711028612,0.011366314890035407,0.010122896973355855
87,5.755290097444567e-05,7.813888228260871e-05,0.008424912742671483,0.009648802653787522,0.008370989561023123
88,5.3269987955189664e-05,3.683658496444445e-05,0.005086469382925212,0.006470040932429514,0.0050255108213088
89,5.576891552213087e-05,4.224237964668247e-05,0.00585165005587712,0.006340305641765257,0.005830120407437997
90,7.551042659279791e-05,4.01731221505686e-05,0.005604466250973328,0.00663945830035735,0.0055588656618166775
91,5.534842130100825e-05,3.535752607516576e-05,0.005206725516192925,0.005982300257229337,0.005172554486790183
92,4.8634671408087326e-05,0.00012109815485754948,0.010940919326725841,0.010241921671997457,0.010971716264624688
93,6.625802773261249e-05,3.79395135427012e-05,0.005355061286821046,0.006097416537117229,0.005322354016993206
94,5.45128662580197e-05,5.239556294344422e-05,0.006646895533731678,0.006281284980758016,0.006663003707481496
95,5.773167370657301e-05,4.292233763265881e-05,0.005651836488442178,0.006285081459712271,0.0056239363626408734
96,4.988412078191003e-05,4.457146861562407e-05,0.0062300249790249035,0.007034953117363668,0.006194560625836077
97,5.967896977313569e-05,3.3810589383810985e-05,0.004931972721391569,0.005235685616579024,0.0049185914692453335
98,6.025260899484104e-05,3.9679703153838206e-05,0.005521839419824969,0.005773287413041741,0.0055107607984306054
99,4.498718921690036e-05,3.4019524687991826e-05,0.005073658491425276,0.005381407703386885,0.00506009935406583
